id,name,region,regime_type,alliance_block,gdp,population,fx_reserves,public_debt_pct_gdp,energy_reserve,energy_production,energy_consumption,food_reserve,food_production,food_consumption,metals_reserve,metals_production,metals_consumption,trust_gov,social_tension,inequality_gini,climate_risk,co2_annual_emissions,biodiversity_local,pdi,idv,mas,uai,lto,ind,traditional_secular,survival_self_expression,tech_level,security_index,military_power,water_stress,regime_stability,debt_crisis_prone,conflict_proneness
C01,United States,North America,Democracy,Western,18.695110842,322752022.3219568,0.2177293446780886,94.3811140215824,2.523529411764706,0.050980392156862744,0.20636419127818198,8.518678513478815,196.5164109182545,192.38383525648663,0.0,195.08627393873945,135.67381023926248,0.5837724256765954,0.29450516874511856,41.672105809789414,0.6257483693382632,5.009017674128937,0.6663193768999407,40.0,91.0,62.0,46.0,26.0,68.0,4.5,7.5,1.0001351080943361,0.5,0.85,0.3957842753148658,0.6623489760414234,0.2194699664250736,0.3782423729931513
C02,China,East Asia,Autocracy,Eurasian,11.456024084962,1384098773.6986454,3.34519376388814,73.2312332287289,2.523529411764706,0.050980392156862744,0.1381475825674942,8.58820372932751,702.2374220562623,708.7228889460962,0.0,116.93951662898621,81.09389826458406,0.5858505408972654,0.3068994818318783,35.88643487772219,0.7625462632388361,10.490538075517685,0.5089289999999261,80.0,20.0,66.0,30.0,87.0,24.0,7.0,4.0,1.0000676961085393,0.5,0.6699999999999999,0.5261307160768232,0.7567034881103836,0.586924674033501,0.5213495470650329
C03,Japan,East Asia,Democracy,Western,5.00367762754424,127563128.00468156,1.20701920362756,143.46190980240445,0.31544117647058817,0.006372549019607842,0.031857003998506536,9.199764495588324,60.00704007862156,57.85090445811441,10.531073647868897,26.448775810916494,18.67416979803627,0.42444235149706544,0.46140497319589036,32.15711671855823,0.7077753903161444,1.2028106267472303,0.6375483349999891,54.0,46.0,95.0,92.0,88.0,42.0,7.5,6.5,1.0001299198637243,0.5,0.6,0.5951465337549102,0.5003391772506796,0.5002850310909868,0.4026229351959982
C04,Germany,Europe,Democracy,Western,3.536787895179,82062960.0511017,0.0585068105554249,51.061707897225126,0.6308823529411764,0.012745098039215686,0.03449620641622288,10.660041573640303,39.12374295152202,39.06606443047599,12.156024819903303,30.362031457501853,21.25907425708665,0.5874592462487216,0.29774895951079094,32.27603989208627,0.6172813972469365,0.7659578450120524,0.5916712726999903,35.0,67.0,66.0,65.0,83.0,40.0,8.0,7.5,1.0001352192225863,0.5,0.65,0.2693919756361003,0.6709547508980012,0.218069052279073,0.448153938029727
C05,India,South Asia,Democracy,IndoPacific,2.29479688566316,1338289608.7624996,0.334310993025188,42.255482923246866,1.5772058823529405,0.0318627450980392,0.027511693370218186,9.594359699618057,579.9908508876415,582.7720490613794,17.655190544786524,22.39532798647776,15.392674539071765,0.5900176079131308,0.2988794578109264,25.377413785257772,0.6136394228788632,2.2232637384670455,0.6061930403999889,77.0,48.0,56.0,40.0,51.0,26.0,3.5,4.5,1.000067589868072,0.5,0.74,0.7482418138556036,0.6259328143826288,0.7223365336846855,0.4699296523087955
C06,United Kingdom,Europe,Democracy,Western,2.70680760653873,65473275.88745393,0.137534739505898,165.11675089569042,0.31544117647058817,0.006372549019607842,0.025865659658655626,8.969082607723255,31.221390337870876,31.967329162298828,18.5348146555478,19.815476161812846,13.543010982129188,0.5874759047666414,0.2941839599997158,32.27222987551084,0.5048837697441153,0.4058407921176092,0.5931507999999935,35.0,89.0,66.0,35.0,51.0,69.0,6.5,7.5,1.0001344329664676,0.5,0.7,0.3210591051612422,0.5993008139124154,0.2041034979217373,0.3571891625682956
C07,France,Europe,Democracy,Western,2.47040761977713,66863410.35488646,0.055192504338294,104.69650692496457,0.31544117647058817,0.006372549019607842,0.02310921934199133,8.703275694610916,35.46617575820218,35.01830646746826,13.201442018359497,17.507306407565927,12.011011708603098,0.587673152117625,0.2970011251586568,31.675612621436873,0.5051237842718258,0.32413148342327663,0.593162771399993,68.0,71.0,43.0,86.0,63.0,48.0,7.5,7.0,1.0001351072807427,0.5,0.69,0.2625626061875527,0.6837568562275942,0.2106063416183932,0.4487511955411998
C08,Italy,Europe,Democracy,Western,1.88711118817693,60504718.180066705,0.0470336929795149,141.93950408068758,0.31544117647058817,0.006372549019607842,0.01751746682708092,11.229833604173766,32.22430464189468,33.802350089277034,24.811997320150606,14.39632555605246,9.926876281355472,0.5866428408091697,0.29656794383716406,34.17496258093099,0.5359677117113645,0.34519703549468217,0.5941015783999948,50.0,76.0,70.0,75.0,61.0,30.0,6.5,6.5,1.000134373479422,0.5,0.65,0.2950214002445436,0.5736271677842548,0.2106883565615579,0.3751950787714537
C09,Brazil,South America,Democracy,Latin,1.7956932659990401,202104883.31533802,0.354174892918288,66.30536844329822,0.9463235294117646,0.01911764705882353,0.01656779825847293,9.427568846209752,115.81480450987476,110.63863073716207,22.700388851633562,14.040006865579503,9.839353842102565,0.5796143577766661,0.30886965281911427,51.48973839877901,0.5365251403432815,0.5054446783619391,0.8288859270999964,69.0,38.0,49.0,76.0,44.0,59.0,4.0,5.5,1.0000675239292305,0.5,0.64,0.4247980162414667,0.6758384135908102,0.7033722519983744,0.3270361678880112
C10,Canada,North America,Democracy,Western,1.52799474190743,36029714.40112796,0.0796954458698993,50.19325070296133,4.802205882352941,0.024999999999999998,0.016433267674913953,10.226440214292364,22.157462415449604,22.830124680166897,23.87041140019182,13.845194154430724,9.56012905497814,0.5879875975278241,0.2954812584340448,30.973738810813096,0.5165807892691708,0.5605074852302478,0.695991651599995,39.0,80.0,52.0,48.0,36.0,68.0,5.5,7.5,1.0001351604522613,0.5,0.63,0.3135427912744069,0.6410837030231167,0.2767727952452168,0.3200777769259371
C11,South Korea,East Asia,Democracy,Western,1.57915051894544,51278257.950986095,0.363149330364607,26.43978746281128,6.41127450980392,0.024999999999999998,0.013949086953697504,11.42647670188371,22.34817551985029,23.450519107631735,20.18034205535001,13.015546589959163,8.89769470448056,0.5872004230062047,0.305907488905342,32.78474479761455,0.8823057234098236,0.6282510040049147,0.6448287380999942,60.0,18.0,39.0,85.0,100.0,29.0,6.0,6.0,1.0001352412073208,0.5,0.78,0.5097499816689529,0.6821231437156319,0.463974538338331,0.3052543372541993
C12,Russia,Europe,Hybrid,Eurasian,1.27678635088114,145097986.7948968,0.319835210258841,0.0,4.802205882352941,0.024999999999999998,0.015663270628705265,9.942747654307285,68.13756149372794,65.27234480043286,18.284302121324615,12.774552659412189,9.042882215015592,0.5870567932256956,0.3024921066921725,32.881118921311206,0.7662331213515226,1.7147208716898854,0.5856173869999954,93.0,39.0,36.0,95.0,81.0,20.0,5.5,4.5,1.0000674325463008,0.5,0.9,0.331809164694839,0.525647564962808,0.4888266593985066,0.5110525335398564
C13,Australia,Oceania,Democracy,Western,1.2115881284176102,24206447.502878994,0.042752855070596,46.77446862796826,1.5840686274509796,0.024999999999999998,0.013114697908298832,9.636112584320644,16.662561719840827,16.831002392598876,23.425515628427096,10.64930694938958,7.4222209158881665,0.5869743468549942,0.2941220534744146,33.67099990287064,0.7786702460124939,0.3909559832558238,0.897334007799996,36.0,90.0,61.0,51.0,21.0,71.0,6.0,8.0,1.0001349994924629,0.5,0.7,0.265570078064151,0.5851027157024393,0.4972428797727028,0.3741795627808728
C14,Spain,Europe,Democracy,Western,1.24301566791712,46644740.05214651,0.0443776622358777,97.12130805309047,1.5840686274509796,0.024999999999999998,0.012245383235345136,10.679486949893562,22.356498742246433,23.329742101757446,24.598512474310837,10.762676600353299,7.310372895368145,0.5869795620748178,0.30061474056122517,33.279842692045996,0.5315037709745618,0.2649751588391558,0.5951647471999967,57.0,51.0,42.0,86.0,48.0,44.0,6.5,6.5,1.0002024293736573,0.5,0.62,0.3418576692518522,0.5961419414667877,0.2670782805045285,0.3496846286991404
C15,Mexico,North America,Democracy,Latin,1.1122334974527,121376481.72550945,0.173457747218176,47.334013658792244,1.2622549019607847,0.024999999999999998,0.013597615218334873,10.23385290191129,83.11867058963362,82.05270169808682,18.005181673001985,10.638449712409724,7.539028549504272,0.5828597758101937,0.3079039277371026,43.388279623925406,0.6086873393111557,0.47857094207772227,0.6870260240999957,81.0,30.0,69.0,82.0,24.0,97.0,4.0,5.5,1.000202745054771,0.5,0.55,0.3788364965331059,0.6913188773343681,0.2171702480873182,0.3892059041944141
C16,Indonesia,East Asia,Democracy,IndoPacific,0.931877364037698,263221202.10533646,0.103268247088719,36.9119633156621,0.9463235294117646,0.01911764705882353,0.01036781507014277,10.448115921323398,128.2917383228537,130.57855857555302,25.847973483205994,9.356161724275497,6.633313441375836,0.5857861243382255,0.30802634682542074,35.988250484488724,0.6512845723714429,0.5000349294303464,0.621880993299996,78.0,14.0,46.0,48.0,62.0,38.0,3.0,4.0,1.0000674938217549,0.5,0.58,0.5027673506178166,0.5898887194170478,0.5009211165618559,0.3731438265287047
C17,Netherlands,Europe,Democracy,Western,0.797163949289885,17241322.45148026,0.0173412913833571,32.2142584861362,0.6308823529411764,0.012745098039215686,0.00858567046409701,11.252809566022501,9.347513726280743,9.049106936363518,21.772609140737575,6.686365212182213,4.47807027503234,0.5901585908376967,0.2948109988354525,25.572915048225035,0.5210043808817341,0.16526412784728978,0.5982122882999976,38.0,80.0,14.0,53.0,67.0,68.0,8.5,8.5,1.0001352369611283,0.5,0.64,0.2967958139619332,0.6511791390383492,0.4890669935463257,0.3475064972354517
C18,Saudi Arabia,Middle East,Autocracy,MENA,0.689279466666667,29950425.673375342,0.615985084477742,13.974744033570643,0.31544117647058817,0.006372549019607842,0.009214082237309863,8.261541628018458,11.596244803507876,11.704859303717248,23.480933277704036,7.9804222209860445,5.444426138468682,0.5819659283523978,0.3099450585845704,45.79089315652914,0.5697605690694473,0.5966662312396466,0.5466297268999967,95.0,25.0,60.0,80.0,36.0,52.0,2.0,3.5,1.0002031130370714,0.5,1.3,0.873894635729088,0.7989027741501268,0.6540806909988632,0.8263221298082706
C19,Turkey,Europe,Hybrid,MENA,0.87081801690984,78397686.74015303,0.0929208273786929,28.146705563107066,0.31544117647058817,0.006372549019607842,0.008629276459790839,8.786879091821453,45.637357723402495,44.434306720573275,22.232699829681643,6.942239228466159,4.632848959369214,0.5824649825829004,0.30672011533074023,44.38645545637705,0.7055461580417752,0.3589503123620545,0.5914674034999963,66.0,37.0,45.0,85.0,46.0,49.0,4.5,5.0,1.0002023522647434,0.5,0.75,0.3458512643338287,0.5895459719690443,0.4660501321855795,0.5889895501707939
C20,Switzerland,Europe,Democracy,Western,0.687895460902713,8861073.042958513,0.566959697217434,15.875727221239332,0.31544117647058817,0.006372549019607842,0.0067630124325392775,8.320894709996246,4.369959229388893,4.1989280789719,26.747689408361786,5.857876429433292,4.120201402713505,0.5871087020925344,0.2978319921601622,33.67725378501244,0.351934926291718,0.03925030671941832,0.5991111177999977,34.0,68.0,70.0,58.0,74.0,66.0,8.0,8.0,1.0001351868744828,0.5,0.57,0.25810838117474,0.6630694039502144,0.456568116584306,0.4597368636935113
C99,Rest of World,Global South,Mixed,Western,14.991597868098708,3003298626.018667,3.40194462265512,27.91587619099017,0.0,0.0,0.0,9.893833311838426,1773.3741135736732,1774.045446995388,0.0,0.0,0.0,0.49686270408080396,0.39181375204086605,42.988700762003894,0.7232844939047618,8.446306774084817,0.75,70.0,35.0,50.0,70.0,40.0,30.0,4.5,3.5,0.5500354135650001,0.45,2.0,0.65,0.45,0.65,0.55
