id,name,region,regime_type,alliance_block,gdp,population,fx_reserves,public_debt_pct_gdp,energy_reserve,energy_production,energy_consumption,food_reserve,food_production,food_consumption,metals_reserve,metals_production,metals_consumption,trust_gov,social_tension,inequality_gini,climate_risk,co2_annual_emissions,biodiversity_local,pdi,idv,mas,uai,lto,ind,traditional_secular,survival_self_expression,tech_level,security_index,military_power,water_stress,regime_stability,debt_crisis_prone,conflict_proneness
C01,United States,North America,Democracy,Western,18.206020741,321815121.0,0.106539635766333,96.61105658519584,2.549019607843137,0.09999999999999999,0.20636419127818198,8.351645601449817,196.5164109182545,192.38383525648663,25.63253481814872,134.03305933107134,135.67381023926248,0.6,0.3,41.8,0.633655,5.007443850974222,0.6663193768999407,40.0,91.0,62.0,46.0,26.0,68.0,4.5,7.5,1.0,0.5,0.85,0.3957842753148658,0.6623489760414234,0.2194699664250736,0.3782423729931513
C02,China,East Asia,Autocracy,Eurasian,11.2808147874689,1379860000.0,3.34519376388814,77.00000060206818,2.549019607843137,0.13333333333333333,0.1381475825674942,8.419807577772069,702.2374220562623,708.7228889460962,26.24048174187826,80.44726240992338,81.09389826458406,0.6,0.3,36.0,0.775996,10.486980395727057,0.5089289999999261,80.0,20.0,66.0,30.0,87.0,24.0,7.0,4.0,1.0,0.5,0.6699999999999999,0.5261307160768232,0.7567034881103836,0.586924674033501,0.5213495470650329
C03,Japan,East Asia,Democracy,Western,4.44493065196418,127141000.0,1.20701920362756,264.00000284821465,0.3186274509803921,0.024999999999999998,0.031857003998506536,9.01937695645914,60.00704007862156,57.85090445811441,28.43430154195927,18.04539940180017,18.67416979803627,0.6,0.3,32.3,0.716101,1.2024303978551527,0.6375483349999891,54.0,46.0,95.0,92.0,88.0,42.0,7.5,6.5,1.0,0.5,0.6,0.5951465337549102,0.6503391772506796,0.5002850310909868,0.4026229351959982
C04,Germany,Europe,Democracy,Western,3.42509957874609,81686611.0,0.0585068105554249,65.9999938626208,0.6372549019607843,0.024999999999999998,0.03449620641622288,10.451021150627748,39.12374295152202,39.06606443047599,32.78753518578723,20.79544804181286,21.25907425708665,0.6,0.3,32.4,0.629178,0.7657172141010014,0.5916712726999903,35.0,67.0,66.0,65.0,83.0,40.0,8.0,7.5,1.0,0.5,0.65,0.2693919756361003,0.6709547508980012,0.218069052279073,0.448153938029727
C05,India,South Asia,Democracy,IndoPacific,2.10358836004494,1328024498.0,0.334310993025188,49.964718385654876,1.59313725490196,0.049999999999999996,0.027511693370218186,9.406234999625546,579.9908508876415,582.7720490613794,32.95901988923581,15.468624443895466,15.392674539071765,0.6,0.3,25.5,0.61221,2.2225096706665157,0.6061930403999889,77.0,48.0,56.0,40.0,51.0,26.0,3.5,4.5,1.0,0.5,0.74,0.7482418138556036,0.6259328143826288,0.7223365336846855,0.4699296523087955
C06,United Kingdom,Europe,Democracy,Western,2.94557989025846,65088000.0,0.137534739505898,147.06314677886502,0.3186274509803921,0.016666666666666666,0.025865659658655626,8.793218242865937,31.221390337870876,31.967329162298828,32.09545858249006,13.72112121985471,13.543010982129188,0.6,0.3,32.4,0.508122,0.40571317642095545,0.5931507999999935,35.0,89.0,66.0,35.0,51.0,69.0,6.5,7.5,1.0,0.5,0.7,0.3210591051612422,0.5993008139124154,0.2041034979217373,0.3571891625682956
C07,France,Europe,Democracy,Western,2.4424834526425,66548272.0,0.055192504338294,111.00001276073189,0.3186274509803921,0.016666666666666666,0.02310921934199133,8.532623230010701,35.46617575820218,35.01830646746826,25.177903638859732,12.102351138694534,12.011011708603098,0.6,0.3,31.8,0.510115,0.3240296418735831,0.593162771399993,68.0,71.0,43.0,86.0,63.0,48.0,7.5,7.0,1.0,0.5,0.69,0.2625626061875527,0.6837568562275942,0.2106063416183932,0.4487511955411998
C08,Italy,Europe,Democracy,Western,1.8454280488391002,60229605.0,0.0470336929795149,143.99998618741628,0.3186274509803921,0.016666666666666666,0.01751746682708092,11.009640788405653,32.22430464189468,33.802350089277034,34.56838661651055,9.929231229442497,9.926876281355472,0.6,0.3,34.3,0.541756,0.3450884814913038,0.5941015783999948,50.0,76.0,70.0,75.0,61.0,30.0,6.5,6.5,1.0,0.5,0.65,0.2950214002445436,0.5736271677842548,0.2106883565615579,0.3751950787714537
C09,Brazil,South America,Democracy,Latin,1.8022119994564199,201675532.0,0.354174892918288,67.53755403894164,0.9558823529411764,0.024999999999999998,0.01656779825847293,9.2427145551076,115.81480450987476,110.63863073716207,32.151926853996926,9.612297636633349,9.839353842102565,0.6,0.3,51.6,0.536965,0.5052732335813527,0.8288859270999964,69.0,38.0,49.0,76.0,44.0,59.0,4.0,5.5,1.0,0.5,0.64,0.4247980162414667,0.6758384135908102,0.7033722519983744,0.3270361678880112
C10,Canada,North America,Democracy,Western,1.5565088162171399,35704498.0,0.0796954458698993,55.99158377887928,4.779411764705882,0.024999999999999998,0.016433267674913953,10.025921778718004,22.157462415449604,22.830124680166897,33.2473109252561,9.54313607969056,9.56012905497814,0.6,0.3,31.1,0.520906,0.5603313857745786,0.695991651599995,39.0,80.0,52.0,48.0,36.0,68.0,5.5,7.5,1.0,0.5,0.63,0.3135427912744069,0.6410837030231167,0.2767727952452168,0.3200777769259371
