id,name,region,regime_type,alliance_block,gdp,population,fx_reserves,public_debt_pct_gdp,energy_reserve,energy_production,energy_consumption,food_reserve,food_production,food_consumption,metals_reserve,metals_production,metals_consumption,trust_gov,social_tension,inequality_gini,climate_risk,co2_annual_emissions,biodiversity_local,pdi,idv,mas,uai,lto,ind,traditional_secular,survival_self_expression,tech_level,security_index,military_power,water_stress,regime_stability,debt_crisis_prone,conflict_proneness
C01,United States,North America,Democracy,Western,19.477336549,323688092.27729017,0.3315290368844242,90.21534920513128,2.498189611040825,0.05057509484152776,0.20636419127818198,8.689052083748392,196.5164109182545,192.38383525648663,0.0,257.0059939253687,137.59937774806508,0.5676336298845024,0.29015410348491316,41.901902607970975,0.6197522696757023,5.151849360721138,0.6661178066437483,40.0,91.0,62.0,46.0,26.0,68.0,4.5,7.5,1.0002866308598597,0.5,0.85,0.3957842753148658,0.6623489760414234,0.2194699664250736,0.3782423729931513
C02,China,East Asia,Autocracy,Eurasian,12.5375590622829,1388152150.0250425,3.34519376388814,64.04536624472516,2.498189611040825,0.05057509484152776,0.1381475825674942,8.75996780391406,702.2374220562623,708.7228889460962,0.0,153.94969172698117,82.24483355109993,0.5712024490555203,0.31481485687891375,36.074315245075326,0.7511792482665577,10.670898326410597,0.5086941702375446,80.0,20.0,66.0,30.0,87.0,24.0,7.0,4.0,1.0001433608172567,0.5,0.6699999999999999,0.5261307160768232,0.7567034881103836,0.586924674033501,0.5213495470650329
C03,Japan,East Asia,Democracy,Western,4.93083736915142,127997060.1098715,1.20701920362756,150.96119216994708,0.3122737013801031,0.006321886855190969,0.031857003998506536,9.383759785500091,60.00704007862156,57.85090445811441,0.0,34.97141819000224,18.939205286857202,0.3709181371134946,0.4962366198844395,32.64764554249176,0.7011583741466627,1.3561893717197093,0.637301589375941,54.0,46.0,95.0,92.0,88.0,42.0,7.5,6.5,1.0002741745504664,0.5,0.6,0.5951465337549102,0.5003391772506796,0.5002850310909868,0.4026229351959982
C04,Germany,Europe,Democracy,Western,3.76535162610589,82443924.11109048,0.0585068105554249,34.14551939089713,0.6245474027602063,0.01264377371038194,0.03449620641622288,10.873242405113109,39.12374295152202,39.06606443047599,0.0,40.06438980398268,21.56079632551295,0.5750051688794999,0.29640632253790644,32.647000124768645,0.6077646801426485,0.7922062373867613,0.5914729846816538,35.0,67.0,66.0,65.0,83.0,40.0,8.0,7.5,1.0002867718541908,0.5,0.65,0.2693919756361003,0.6709547508980012,0.218069052279073,0.448153938029727
C05,India,South Asia,Democracy,IndoPacific,2.65147426275545,1348453041.5551581,0.334310993025188,33.042639132810336,1.5613685069005152,0.031609434275954834,0.027511693370218186,9.786246893610418,579.9908508876415,582.7720490613794,0.0,29.42033963481151,15.611136996297219,0.5800987794724926,0.29850411658645387,25.438740230344404,0.6159856480534976,2.4293172158155647,0.605992027889547,77.0,48.0,56.0,40.0,51.0,26.0,3.5,4.5,1.0001433663968133,0.5,0.74,0.7482418138556036,0.6259328143826288,0.7223365336846855,0.4699296523087955
C06,United Kingdom,Europe,Democracy,Western,2.6991183878731,65837259.93196529,0.137534739505898,171.24479757403657,0.3122737013801031,0.006321886855190969,0.025865659658655626,9.14846425987772,31.221390337870876,31.967329162298828,0.0,25.99632599797827,13.735221858145389,0.5750211870726536,0.2892894039066426,32.84744538320018,0.5034303797423865,0.37354240204995764,0.5929844173472,35.0,89.0,66.0,35.0,51.0,69.0,6.5,7.5,1.000285659083999,0.5,0.7,0.3210591051612422,0.5993008139124154,0.2041034979217373,0.3571891625682956
C07,France,Europe,Democracy,Western,2.58886832333471,67177226.7647623,0.055192504338294,93.2998096269903,0.3122737013801031,0.006321886855190969,0.02310921934199133,8.877341208503134,35.46617575820218,35.01830646746826,0.0,22.988972179620774,12.181479493455216,0.5754257184331264,0.29490060231295284,32.03604786061685,0.5021109484537356,0.32836417864029455,0.5930004063088631,68.0,71.0,43.0,86.0,63.0,48.0,7.5,7.0,1.0002867028354663,0.5,0.69,0.2625626061875527,0.6837568562275942,0.2106063416183932,0.4487511955411998
C08,Italy,Europe,Democracy,Western,1.97072090458471,60778192.79884898,0.0470336929795149,134.92954512785337,0.3122737013801031,0.006321886855190969,0.01751746682708092,11.454430276257241,32.22430464189468,33.802350089277034,10.5397317506989,18.926819677205728,10.067764713673927,0.5733618368947181,0.2940991983713067,34.42895819729386,0.5321461860742588,0.3535615635034321,0.5939225273063496,50.0,76.0,70.0,75.0,61.0,30.0,6.5,6.5,1.000285674640207,0.5,0.65,0.2950214002445436,0.5736271677842548,0.2106883565615579,0.3751950787714537
C09,Brazil,South America,Democracy,Latin,2.06351468880578,202508155.4614867,0.354174892918288,56.13446802472962,0.9368211041403093,0.018965660565572907,0.01656779825847293,9.616120223133947,115.81480450987476,110.63863073716207,8.773883930312227,18.530556911147883,9.979000101263065,0.5585723095590106,0.3191497655168725,51.925029969104365,0.537459510712116,0.5044402102355277,0.8287132442512191,69.0,38.0,49.0,76.0,44.0,59.0,4.0,5.5,1.0001430379578755,0.5,0.64,0.4247980162414667,0.6758384135908102,0.7033722519983744,0.3270361678880112
C10,Canada,North America,Democracy,Western,1.64926564424409,36348154.57029837,0.0796954458698993,39.592958539134486,4.82522794117647,0.024999999999999998,0.016433267674913953,10.43096901857821,22.157462415449604,22.830124680166897,10.144569302762056,18.208309726082728,9.695812381448897,0.5760546697241264,0.29184725162141295,31.451131359768095,0.5141230171736615,0.5511239178470013,0.6958234176558424,39.0,80.0,52.0,48.0,36.0,68.0,5.5,7.5,1.0002867640201303,0.5,0.63,0.3135427912744069,0.6410837030231167,0.2767727952452168,0.3200777769259371
C11,South Korea,East Asia,Democracy,Western,1.71019675671317,51539140.47850438,0.363149330364607,15.964194685077896,6.450387254901958,0.024999999999999998,0.013949086953697504,11.655006235921384,22.34817551985029,23.450519107631735,7.265697175667597,17.07633594684651,9.023976348638547,0.5739914799817146,0.3127427294355934,33.01723585746455,0.8630706083471862,0.6455885257144657,0.6445512625742913,60.0,18.0,39.0,85.0,100.0,29.0,6.0,6.0,1.0002865820337603,0.5,0.78,0.5097499816689529,0.6821231437156319,0.463974538338331,0.3052543372541993
C12,Russia,Europe,Hybrid,Eurasian,1.574199360089,145536792.11979917,0.319835210258841,0.0,4.82522794117647,0.024999999999999998,0.015663270628705265,10.14160260739343,68.13756149372794,65.27234480043286,5.601170972519049,16.901603662390485,9.171224451062882,0.5739696840656133,0.3059152829366433,33.539714285251826,0.7494252173060175,1.6083181766243846,0.5853622025963899,93.0,39.0,36.0,95.0,81.0,20.0,5.5,4.5,1.000143076357044,0.5,0.9,0.331809164694839,0.525647564962808,0.4888266593985066,0.5110525335398564
C13,Australia,Oceania,Democracy,Western,1.3308905546140901,24571765.66914465,0.042752855070596,37.756774494664704,1.5749093137254895,0.024999999999999998,0.013114697908298832,9.828834836007058,16.662561719840827,16.831002392598876,12.893336257179651,14.036709720640863,7.527561713891739,0.5740212777719721,0.2891960521656419,34.546277490217754,0.7594913479897765,0.3496735180707682,0.8970813478012698,36.0,90.0,61.0,51.0,21.0,71.0,6.0,8.0,1.0002865636394844,0.5,0.7,0.265570078064151,0.5851027157024393,0.4972428797727028,0.3741795627808728
C14,Spain,Europe,Democracy,Western,1.3217540888188302,46869184.42940739,0.0443776622358777,85.71615080054445,1.5749093137254895,0.024999999999999998,0.012245383235345136,10.893076688891433,22.356498742246433,23.329742101757446,13.958828436329092,14.099033424715898,7.414126276361335,0.5739767357237787,0.3021621032983727,33.617155624132245,0.5290702585414753,0.2735020283598833,0.5949884862512315,57.0,51.0,42.0,86.0,48.0,44.0,6.5,6.5,1.0004295873648659,0.5,0.62,0.3418576692518522,0.5961419414667877,0.2670782805045285,0.3496846286991404
C15,Mexico,North America,Democracy,Latin,1.190721475906,121668533.52589786,0.173457747218176,42.626283987916864,1.2498774509803927,0.024999999999999998,0.013597615218334873,10.438529959949514,83.11867058963362,82.05270169808682,7.456757868957271,14.079161931910857,7.646027154446964,0.5651393362127735,0.31701423784093313,44.116054330900596,0.6034281120006876,0.4394015356623502,0.6868332856806113,81.0,30.0,69.0,82.0,24.0,97.0,4.0,5.5,1.0004295174975473,0.5,0.55,0.3788364965331059,0.6913188773343681,0.2171702480873182,0.3892059041944141
