id,name,region,regime_type,alliance_block,gdp,population,fx_reserves,public_debt_pct_gdp,energy_reserve,energy_production,energy_consumption,food_reserve,food_production,food_consumption,metals_reserve,metals_production,metals_consumption,trust_gov,social_tension,inequality_gini,climate_risk,co2_annual_emissions,biodiversity_local,pdi,idv,mas,uai,lto,ind,traditional_secular,survival_self_expression,tech_level,security_index,military_power,water_stress,regime_stability,debt_crisis_prone,conflict_proneness
C01,United States,North America,Democracy,Western,18.695110842,322752026.57074004,0.2177293446780886,94.34852413248808,2.523529411764706,0.050980392156862744,0.20636419127818198,8.518678513478815,196.5164109182545,192.38383525648663,0.0,195.08627393873945,135.67381023926248,0.5837724199110603,0.2946077505767649,41.675596453415466,0.6257483693382632,5.009012668702317,0.6663193768999407,40.0,91.0,62.0,46.0,26.0,68.0,4.5,7.5,1.0001434053962241,0.5,0.85,0.3957842753148658,0.6623489760414234,0.2194699664250736,0.3782423729931513
C02,China,East Asia,Autocracy,Eurasian,11.456024084962,1384098846.1364279,3.34519376388814,73.2416906751483,2.523529411764706,0.050980392156862744,0.1381475825674942,8.58820372932751,702.2374220562623,708.7228889460962,0.0,116.93951662898621,81.09389826458406,0.5858505400646588,0.30700206336754904,35.889928984703175,0.7625462632388361,10.490543879285381,0.5089289999999261,80.0,20.0,66.0,30.0,87.0,24.0,7.0,4.0,1.0000717974056927,0.5,0.6699999999999999,0.5261307160768232,0.7567034881103836,0.586924674033501,0.5213495470650329
C03,Japan,East Asia,Democracy,Western,5.00367762754424,127563130.38197735,1.20701920362756,143.4685357973298,0.31544117647058817,0.006372549019607842,0.031857003998506536,9.199764495588324,60.00704007862156,57.85090445811441,10.531073647868897,26.448775810916494,18.67416979803627,0.4242143890784257,0.461521232426723,32.3759511989315,0.7077753903161444,1.2028086551433363,0.6375483349999891,54.0,46.0,95.0,92.0,88.0,42.0,7.5,6.5,1.0001399465758163,0.5,0.6,0.5951465337549102,0.5003391772506796,0.5002850310909868,0.4026229351959982
C04,Germany,Europe,Democracy,Western,3.536787895179,82062962.9261194,0.0585068105554249,51.111106098842086,0.6308823529411764,0.012745098039215686,0.03449620641622288,10.660041573640303,39.12374295152202,39.06606443047599,12.156024819903303,30.362031457501853,21.25907425708665,0.5874592419753397,0.2978515412529082,32.27953064820356,0.6172813972469365,0.7659570901014044,0.5916712726999903,35.0,67.0,66.0,65.0,83.0,40.0,8.0,7.5,1.000143479481724,0.5,0.65,0.2693919756361003,0.6709547508980012,0.218069052279073,0.448153938029727
C05,India,South Asia,Democracy,IndoPacific,2.29479688566316,1338289644.340033,0.334310993025188,42.28570979407372,1.5772058823529405,0.0318627450980392,0.027511693370218186,9.594359699618057,579.9908508876415,582.7720490613794,17.655190544786524,22.39532798647776,15.392674539071765,0.5900176077516905,0.2989820393063271,25.38090456792939,0.6136394228788632,2.223264939330327,0.6061930403999889,77.0,48.0,56.0,40.0,51.0,26.0,3.5,4.5,1.0000717265787147,0.5,0.74,0.7482418138556036,0.6259328143826288,0.7223365336846855,0.4699296523087955
C06,United Kingdom,Europe,Democracy,Western,2.70680760653873,65473279.21529905,0.137534739505898,165.21531321507598,0.31544117647058817,0.006372549019607842,0.025865659658655626,8.969082607723255,31.221390337870876,31.967329162298828,18.5348146555478,19.815476161812846,13.543010982129188,0.587475900151736,0.2942865417623244,32.2757183247775,0.5048837697441153,0.40584035277516056,0.5931507999999935,35.0,89.0,66.0,35.0,51.0,69.0,6.5,7.5,1.0001429553109784,0.5,0.7,0.3210591051612422,0.5993008139124154,0.2041034979217373,0.3571891625682956
C07,France,Europe,Democracy,Western,2.47040761977713,66863412.80266451,0.055192504338294,104.76791068387975,0.31544117647058817,0.006372549019607842,0.02310921934199133,8.703275694610916,35.46617575820218,35.01830646746826,13.201442018359497,17.507306407565927,12.011011708603098,0.5876731483749059,0.29710370686893417,31.679101304769738,0.5051237842718258,0.32413115949164456,0.593162771399993,68.0,71.0,43.0,86.0,63.0,48.0,7.5,7.0,1.0001434048538285,0.5,0.69,0.2625626061875527,0.6837568562275942,0.2106063416183932,0.4487511955411998
C08,Italy,Europe,Democracy,Western,1.88711118817693,60504720.228583016,0.0470336929795149,142.0267883792803,0.31544117647058817,0.006372549019607842,0.01751746682708092,11.229833604173766,32.22430464189468,33.802350089277034,24.811997320150606,14.39632555605246,9.926876281355472,0.5866428376851578,0.2966705255103191,34.178451782133685,0.5359677117113645,0.3451966592694407,0.5941015783999948,50.0,76.0,70.0,75.0,61.0,30.0,6.5,6.5,1.000142915652948,0.5,0.65,0.2950214002445436,0.5736271677842548,0.2106883565615579,0.3751950787714537
C09,Brazil,South America,Democracy,Latin,1.7956932659990401,202104891.2271735,0.354174892918288,66.34657665535161,0.9463235294117646,0.01911764705882353,0.01656779825847293,9.427568846209752,115.81480450987476,110.63863073716207,22.700388851633562,14.040006865579503,9.839353842102565,0.5796143568655431,0.30897223435949595,51.49322861323407,0.5365251403432815,0.5054449472599555,0.8288859270999964,69.0,38.0,49.0,76.0,44.0,59.0,4.0,5.5,1.0000716826194869,0.5,0.64,0.4247980162414667,0.6758384135908102,0.7033722519983744,0.3270361678880112
C10,Canada,North America,Democracy,Western,1.52799474190743,36029717.658235565,0.0796954458698993,50.24038383780892,4.802205882352941,0.024999999999999998,0.016433267674913953,10.226440214292364,22.157462415449604,22.830124680166897,23.87041140019182,13.845194154430724,9.56012905497814,0.5879875930825738,0.2955838401864741,30.977227575717727,0.5165807892691708,0.5605069287440614,0.695991651599995,39.0,80.0,52.0,48.0,36.0,68.0,5.5,7.5,1.0001434403015075,0.5,0.63,0.3135427912744069,0.6410837030231167,0.2767727952452168,0.3200777769259371
