id,name,region,regime_type,alliance_block,gdp,population,fx_reserves,public_debt_pct_gdp,energy_reserve,energy_production,energy_consumption,food_reserve,food_production,food_consumption,metals_reserve,metals_production,metals_consumption,trust_gov,social_tension,inequality_gini,climate_risk,co2_annual_emissions,biodiversity_local,pdi,idv,mas,uai,lto,ind,traditional_secular,survival_self_expression,tech_level,security_index,military_power,water_stress,regime_stability,debt_crisis_prone,conflict_proneness
USA,United States,North America,Democracy,Western,27.2921707932144,336806231.0,0.234110801811752,116.975041091042,3184.2088800329325,2334.3394069820188,2141.5842776308887,24.869292173756698,98.86464967457225,38.085060263102115,50.64792846861054,7.917504586017322,296.82082265991284,0.6785724917083982,0.3476881438002748,41.8,0.312019243435194,4.6182675,0.5583143245191795,40.0,91.0,62.0,46.0,26.0,68.0,7.902089514095418,6.975174314741716,1.8242842911921557,0.6046950757503515,1.5731326904817684,0.2815525982,0.6183086545020345,0.8763382690995931,0.39170525026921965
CHN,China,East Asia,Autocracy,Eurasian,18.2703566545332,1410710000.0,3.30131972751898,55.73318954187255,3514.0189116201695,3527.1709291903785,4018.695016693778,73.67345416448386,465.2635606934493,332.4706040083425,450.2047574829632,64.4544212918875,494.9770443256691,0.5025703647211194,0.4442239583488029,36.0,0.381528008944177,13.021242,0.529233635217656,60.0,20.0,39.0,85.0,75.0,35.0,4.081534809440781,4.793627865256795,1.370762896997212,0.4848711307270709,1.5098069593087817,0.415185288,0.4687133872881532,0.5191957605777461,0.41241545437903576
DEU,Germany,Europe,Democracy,Western,4.56220753249028,83287273.0,0.100391907874527,49.5131518533858,27.078270731151964,71.9192164191035,243.69008860121141,2.5854192874533486,13.648676067318254,8.290662873464802,0.032221598462069685,0.09896440894455286,84.24592494725094,0.7311079217433929,0.30485671482723753,32.4,0.301488835582132,0.5896596,0.6698280538561355,48.0,61.5,48.5,74.5,61.0,49.0,7.058494501771382,6.700682893889727,1.70249406734652,0.6225878691673277,1.4604174162026335,0.35351657070000003,0.6895458781719207,0.49859951937087144,0.27675667570591533
JPN,Japan,East Asia,Democracy,Western,4.2131672379058305,124516650.0,1.23854106344621,55.73318954187255,17.14875724678097,48.09814583288052,378.12666808937354,1.0273595754092415,10.83551309247818,10.273325913937187,0.0038566455481202954,0.014218504018113939,83.95406527174926,0.7637600210189818,0.29329729276254535,32.3,0.368956663778576,1.0024382,0.50374878238322,54.0,46.0,95.0,92.0,88.0,42.0,6.1166300589405855,6.6155028123323625,1.632688060443409,0.7229406141733568,1.381580024665323,0.3664367816,0.7466525566577912,0.41920542185035303,0.25256508438588515
IND,India,South Asia,Democracy,IndoPacific,3.63848909603386,1438069596.0,0.574508789079883,46.5224986659322,1026.9802956313865,780.6093169453743,1083.7114594224136,22.91697911867702,128.9760446524627,88.3897755167647,121.70218001129292,14.942111926638704,44.83902396453162,0.5727146926522254,0.44271310335953956,25.5,0.48459732132666,3.0145226,0.5039301345679554,77.0,48.0,56.0,40.0,51.0,26.0,2.1204496791234955,5.290860359901587,0.8332261715614758,0.4852055087024013,1.4053064949835659,0.6649209283,0.4585641705989838,0.47410112778718055,0.4656119944756309
GBR,United Kingdom,Europe,Democracy,Western,3.42079665378908,68492000.0,0.157340769137404,136.142431919028,56.021174149485184,81.47796382042213,145.6097795646453,2.4366593545240063,12.298578859999862,7.0015409464022325,0.004044717849060826,0.0154449562440194,30.54041716236831,0.7165720765829084,0.2795862627638482,32.4,0.288055598949617,0.3047866,0.6479002193989329,35.0,89.0,66.0,35.0,51.0,69.0,7.305731149879313,7.228274120150694,1.7041429087045745,0.6128853468655024,1.488439391749944,0.1435464621,0.6730069309473037,0.8567699842812901,0.30510531745780733
AG_GLOBAL_S,Rest of Global South,Global South,Mixed,NonAligned,3.1972862474407417,1240417146.0,0.3169760002646187,51.95531189533386,11395.820650714722,1104.06917693163,813.9841299774386,15.41278572240161,104.09510760054913,81.59777505062463,305.33691974967144,36.96106131090324,33.925355919178386,0.3731266365197421,0.5044789790509397,39.32404972955768,0.505416992433778,1.3083421000000002,0.4544617115821966,75.35402950766694,33.10842169622831,45.0566537770996,80.87729341899954,23.59697838617268,47.858763630795536,1.8934075688021361,4.410119874971987,0.7458155092471929,0.28255724112509195,1.2151250397729911,0.22108347089649283,0.31294028245931,0.5593244582427,0.4965267499452384
FRA,France,Europe,Democracy,Western,3.05625064813829,68372286.0,0.0792009053842541,49.5131518533858,40.11892123388557,113.2813474205519,214.25555697055444,3.974440736168597,15.654639506509072,6.562761571502779,0.07029124587170882,0.18103573592144992,30.861583269912867,0.7050843409776685,0.2988209943751774,31.8,0.304166282673451,0.2841541,0.650440067787501,68.0,71.0,43.0,86.0,63.0,48.0,6.624837368570169,6.656600710513166,1.610999425948808,0.5868800296867126,1.4138618416499678,0.2138462716,0.6426203685998916,0.5072273975474063,0.31188641369787556
ITA,Italy,Europe,Democracy,Western,2.31672799933318,58984216.0,0.0848194546539834,49.5131518533858,11.290584891247708,27.63695634286322,135.46238114801307,1.1271939288716326,7.726774014843396,6.026555143378452,0.0,0.0,32.17130023567046,0.6478164566040038,0.34663529207658295,34.3,0.341886849901753,0.3043081,0.634998665309929,50.0,76.0,70.0,75.0,61.0,30.0,6.667596920996734,6.102446990943436,1.4544504375587806,0.48120513584439645,1.2582345581082641,0.2976738039,0.6081246912479401,0.5099333498135282,0.32881454778638275
BRA,Brazil,South America,Democracy,Latin,2.19113186970602,211140729.0,0.346424359999494,83.0317498511131,866.6575883329335,355.2543124904117,312.5013278959992,17.291872107734733,62.45291356387491,17.3108590677124,213.03110597748946,16.751086307517834,26.018406105164544,0.4528324411869049,0.4469423629425122,51.6,0.368520164456009,0.480235,0.4831444445658395,69.0,38.0,49.0,76.0,44.0,59.0,4.12441769186746,5.082219842992012,1.1199820547681774,0.36898287951459796,1.0705531666248551,0.014958168210000001,0.4177468287944794,0.7043932940894699,0.40017619152980577
